timestamp,T_reactor_F,P_reactor_psig,F_feed_bbl_per_min,L_drum_pct,V_valve_pct,anomaly_flag,anomaly_type,anomaly_start,anomaly_end
2025-01-01 00:00:00,250.24377366380355,119.92854969743928,11.988058378258863,60.59551302219482,65.7915181098435,0,none,,
2025-01-01 00:01:00,249.20919257071606,119.94254162447311,11.995172227396191,59.807286015013,65.44939470073504,0,none,,
2025-01-01 00:02:00,250.68272016963542,121.54500351695297,12.100008186079231,61.03023194623656,65.50353584652267,0,none,,
2025-01-01 00:03:00,250.87598934654102,119.86016790665948,11.674958325361832,59.10313505103195,64.51636746952856,0,none,,
2025-01-01 00:04:00,248.60388628770062,120.67776721133022,12.053580569421054,60.05866938091712,69.35487788663922,0,none,,
2025-01-01 00:05:00,249.16414570471753,121.19153152450797,11.949429798449968,60.97776737973469,65.20547752944371,0,none,,
2025-01-01 00:06:00,250.34933401238106,120.52781082224274,11.93848254221014,61.311941176848464,67.910752744309,0,none,,
2025-01-01 00:07:00,250.03523700538406,119.74205664025575,11.8605343543719,61.05576861289236,64.6668016598445,0,none,,
2025-01-01 00:08:00,250.3159560542116,119.39655619016409,12.007996492380066,61.309366103972586,66.02052049330209,0,none,,
2025-01-01 00:09:00,249.68812375249553,120.6354017090262,11.993031378432983,61.19523776009107,66.3043816032006,0,none,,
2025-01-01 00:10:00,251.11523470408227,121.1960636026072,12.014321092011329,60.85422299871161,68.46012336485262,0,none,,
2025-01-01 00:11:00,251.07510231947123,120.55752317862084,11.84030451645462,62.43318983638388,67.16975330596053,0,none,,
2025-01-01 00:12:00,250.54684029550663,120.99090878296906,12.10858314575365,62.97949231865281,65.50400158687121,0,none,,
2025-01-01 00:13:00,251.4369496909547,121.8269001975513,11.982865388577888,61.352355621981374,66.51475401348345,0,none,,
2025-01-01 00:14:00,250.9502987110108,120.79504591947152,11.864086003379445,60.42317395190721,68.24850037143719,0,none,,
2025-01-01 00:15:00,249.92998480507427,119.65312810359902,12.034829887471401,61.350346528101156,68.10105939265763,0,none,,
2025-01-01 00:16:00,250.95353946973077,120.36502764366298,12.008635691159366,61.718807846254975,66.05377008255739,0,none,,
2025-01-01 00:17:00,249.93254486050918,121.17740034160119,12.138589047009752,59.72850776942626,65.10610980324128,0,none,,
2025-01-01 00:18:00,251.4435148154129,120.22687986475081,12.055840649625765,62.99692056384294,66.113292134393,0,none,,
2025-01-01 00:19:00,250.74190851628424,121.30044387566828,11.930260895453134,61.29056467695078,67.71171250813386,0,none,,
2025-01-01 00:20:00,250.67504456564976,120.37772721807612,12.02203837308498,61.19156251011701,64.80283837302707,0,none,,
2025-01-01 00:21:00,250.31926607645724,120.6393624992266,11.903866530735318,61.698590845850966,66.7124842722914,0,none,,
2025-01-01 00:22:00,251.8831075860606,120.24916975709425,12.340978404105211,61.645111547187646,65.46811732128285,0,none,,
2025-01-01 00:23:00,250.8225047840174,120.57619195822285,12.372604169276897,62.18583748172489,66.35763556769771,0,none,,
2025-01-01 00:24:00,250.64450852187545,120.62878961483086,12.398247384575209,62.90758227163694,67.56364282262956,0,none,,
2025-01-01 00:25:00,250.7464944087212,119.55704203127988,12.104386537190313,63.404759973252375,66.88082611094951,0,none,,
2025-01-01 00:26:00,251.49506663105012,120.27805205887113,12.394850550317356,63.025912376068995,67.80038622649633,0,none,,
2025-01-01 00:27:00,251.4025796362383,119.82391864153252,12.268719916119128,61.52136639952169,68.44255277789122,0,none,,
2025-01-01 00:28:00,251.48140214970766,120.34040819407986,12.091697443414573,62.32492257843188,71.45550835604247,0,none,,
2025-01-01 00:29:00,251.5368506172213,120.12839916104046,12.128056636220563,62.56819056652129,68.07331424948457,0,none,,
2025-01-01 00:30:00,252.94647523401667,121.23340818629148,12.203812951853124,62.79912599286858,67.71106151818398,0,none,,
2025-01-01 00:31:00,250.94897356853465,121.26116728793562,12.252214064407182,63.00934957092787,66.20616122116068,0,none,,
2025-01-01 00:32:00,250.90524442250316,121.00410924500025,12.29847768166817,62.683072985988275,68.06878117334657,0,none,,
2025-01-01 00:33:00,250.70493754934878,119.92814201624905,12.250927881481573,62.57700916040759,68.87485189932194,0,none,,
2025-01-01 00:34:00,251.88964000483804,120.65064266149591,12.206028559655785,63.513861881619235,66.18880810428097,0,none,,
2025-01-01 00:35:00,252.34091815131623,119.92199307840671,12.468186821499023,62.61174975811301,66.32759138555492,0,none,,
2025-01-01 00:36:00,251.38744882411748,120.66271013102991,12.255326915949178,63.62721417461689,66.22207360980785,0,none,,
2025-01-01 00:37:00,250.84733021205295,121.16030911434714,12.253714503842827,63.53041207850276,65.41147270677492,0,none,,
2025-01-01 00:38:00,250.9007006626111,121.38788160840076,12.253704621916867,64.13573983574167,66.97833913126289,0,none,,
2025-01-01 00:39:00,252.12157125335392,121.09708062753799,12.276192683756044,63.05183135592196,65.37747083618159,0,none,,
2025-01-01 00:40:00,252.23649240296433,121.58920338257575,12.095636501408059,64.1803651465666,66.87268529152743,0,none,,
2025-01-01 00:41:00,252.11718468748722,121.01071269584708,12.156311232091625,62.63068444827545,67.37182392798073,0,none,,
2025-01-01 00:42:00,251.19100538712192,120.7354526505242,12.680397171981342,63.235267622547966,67.32259338947281,0,none,,
2025-01-01 00:43:00,251.9498732745058,121.42050639584149,12.07260585536519,63.630688208326134,66.3829727466444,0,none,,
2025-01-01 00:44:00,251.89820261957183,121.46090814854736,12.367549919959021,62.048120939107314,65.11282047185989,0,none,,
2025-01-01 00:45:00,252.02049280947998,120.6232227860461,12.384720821902617,62.61735139352871,68.42719494485871,0,none,,
2025-01-01 00:46:00,252.58335062886172,121.18580919118503,12.491752339113102,62.380457873796985,64.83573351306784,0,none,,
2025-01-01 00:47:00,252.10572694586082,120.80251635324846,12.40130421454686,62.93796913109632,67.08949269073777,0,none,,
2025-01-01 00:48:00,252.51060099536406,119.79462234572415,12.636301148680536,62.51619983476971,68.72204173165926,0,none,,
2025-01-01 00:49:00,252.0621292885298,121.2845080756591,12.39494163778277,63.09491909191126,67.03934124845985,0,none,,
2025-01-01 00:50:00,252.2799332025806,120.26438572577095,12.567435059657567,62.929841086427466,68.4527917868044,0,none,,
2025-01-01 00:51:00,252.59421519079982,121.25867811315402,12.527452231625999,62.747015001339506,67.51869102882318,0,none,,
2025-01-01 00:52:00,250.96398167017867,120.16119385456294,12.608890771359855,63.13031316169483,65.22254601015325,0,none,,
2025-01-01 00:53:00,251.91446537244863,120.67120073109359,12.387389028352633,62.3740936642479,68.45539132454904,0,none,,
2025-01-01 00:54:00,251.83437405970122,120.86345412859836,12.449352904995802,62.20348516410211,66.16056828820808,0,none,,
2025-01-01 00:55:00,251.74001307536236,121.86524959300225,12.340231008399124,61.89431823069583,66.33881650251688,0,none,,
2025-01-01 00:56:00,252.07141757261667,120.84469570300762,12.42544140249173,61.345429038867486,67.65850515224997,0,none,,
2025-01-01 00:57:00,253.52787280716146,120.54040066040726,12.439528558348492,62.32680238755328,65.6843966142821,0,none,,
2025-01-01 00:58:00,251.67961513177204,121.42455705933226,12.101401529596583,63.404987152057835,67.93291629716933,0,none,,
2025-01-01 00:59:00,253.18723437290635,121.09632071727351,12.3972027600216,62.721217602297315,67.2934011806971,0,none,,
2025-01-01 01:00:00,251.10661845332248,121.72138394914589,12.557744977456107,62.8868193572384,68.75455069360765,0,none,,
2025-01-01 01:01:00,252.22527926275924,120.66045006664622,12.2272527786846,62.48592498495897,68.12692591092457,0,none,,
2025-01-01 01:02:00,252.66363270855356,121.41460826947952,12.28727337489797,64.56105660345624,66.4843844856297,0,none,,
2025-01-01 01:03:00,253.04262056427785,122.790341202699,12.613940601087606,62.940577744688035,66.2101566885445,0,none,,
2025-01-01 01:04:00,253.18280539873626,121.18552601412189,12.647356107418208,62.24691969080201,65.81045307404347,0,none,,
2025-01-01 01:05:00,253.28865187234587,121.46161078089786,12.357988587779966,61.772364393512355,66.36644695187016,0,none,,
2025-01-01 01:06:00,252.4151120104248,120.37341420693723,12.482341288077466,64.22783522307309,65.56162575989809,0,none,,
2025-01-01 01:07:00,252.3642961746729,120.87870309753993,12.449597233214288,61.38434241768703,66.2494280194871,0,none,,
2025-01-01 01:08:00,253.46061093334214,121.6867616830325,12.642833971009015,61.88854186653014,65.07792466796685,0,none,,
2025-01-01 01:09:00,252.66120598994814,121.23341529193759,12.391188191911299,61.84451794475399,65.4022628119902,0,none,,
2025-01-01 01:10:00,251.8336857383553,121.82042427512116,12.419215069995925,62.48118382987096,68.18684121890854,0,none,,
2025-01-01 01:11:00,251.9875560229653,121.72712395904797,12.681867369869096,62.78282078652221,64.91105282014728,0,none,,
2025-01-01 01:12:00,252.19854013744842,120.7017248244107,12.33491060923027,62.473455757619675,64.77804902495893,0,none,,
2025-01-01 01:13:00,253.3717114341455,122.12209328578426,12.415291114064697,62.03000338910699,65.59374474909404,0,none,,
